Date,Hour,DryBulb,DewPnt,WetBulb,Humidity,ElecPrice,SYSLoad
28/8/08,12,15,8.2,11.6,64,33.44,10151.43
28/8/08,12.5,14.9,7.749999999,11.35,62.5,33.88,10110.09
28/8/08,13,14.8,7.3,11.1,61,32.56,10011.4
28/8/08,13.5,15.45,7.5,11.5,59,33.94,9947.12
28/8/08,14,16.1,7.7,11.9,57,34.47,9856.11
28/8/08,14.5,15.9,7.949999999,11.9,58.99999999,33.66,9801.04
28/8/08,15,15.7,8.2,11.9,61,33.89,9681.39
28/8/08,15.5,15.4,8.15,11.75,62,34.55,9739.67
28/8/08,16,15.1,8.1,11.6,63,35.22,9833.75
28/8/08,16.5,14.45,8.2,11.35,66,35,9976.42
28/8/08,17,13.8,8.3,11.1,69,34.73,10173.16
28/8/08,17.5,13.55,8.3,10.95,70.5,35.1,10634.05
28/8/08,18,13.3,8.3,10.8,72,46.19,11451.34
28/8/08,18.5,13.15,8.45,10.8,73.5,66.97,11886.93
28/8/08,19,13,8.6,10.8,75,90.09,11945.55
28/8/08,19.5,12.9,8.4,10.65,74.5,71.94,11798.67
28/8/08,20,12.8,8.2,10.5,74,46.21,11627.79
28/8/08,20.5,12.65,8.15,10.4,74.5,44.98,11552.47
28/8/08,21,12.5,8.1,10.3,75,44.91,11380.52
28/8/08,21.5,12.2,7.95,10.1,75.5,40.56,10970.99
28/8/08,22,11.9,7.8,9.9,76,35.56,10509.01
28/8/08,22.5,11.35,7.45,9.45,77,36.06,10471.51
28/8/08,23,10.8,7.1,9,78,28.67,10049.89
28/8/08,23.5,10.6,7.05,8.9,78.5,31,9818.61
29/8/08,0,10.4,7,8.8,79,28.61,9690.49
29/8/08,0.5,10.15,6.699999999,8.549999999,79,21.32,9469.99
29/8/08,1,9.9,6.4,8.3,79,22.44,9248.18
29/8/08,1.5,9.65,6.4,8.15,80.5,24.68,9124.41
29/8/08,2,9.4,6.4,8,82,21.35,8863.46
29/8/08,2.5,9.3,6.3,7.9,81.5,26.43,8424.37
29/8/08,3,9.2,6.2,7.8,81,21.2,8084.43
29/8/08,3.5,9.25,6.1,7.8,80.5,19.07,7787.49
29/8/08,4,9.3,6,7.8,80,18,7577.23
29/8/08,4.5,9.1,5.95,7.65,80.5,17.75,7524.82
29/8/08,5,8.9,5.9,7.5,81,19.55,7578.98
29/8/08,5.5,8.85,6,7.55,82,21.83,7915.98
29/8/08,6,8.8,6.1,7.6,83,23.61,8416.6
29/8/08,6.5,9.200000001,6.1,7.800000001,80.99999999,28.12,9314.32
29/8/08,7,9.6,6.1,8,79,36.75,10246.56
29/8/08,7.5,10.45,6.5,8.6,76.5,33.2,10617.22
29/8/08,8,11.3,6.9,9.2,74,38.75,11020.03
29/8/08,8.5,11.95,7.149999999,9.649999999,72.5,40.05,11024.65
29/8/08,9,12.6,7.4,10.1,71,36.66,10755.7
29/8/08,9.5,13.45,7.5,10.55,67.49999999,35.56,10681.26
29/8/08,10,14.3,7.6,11,64,33.92,10516.83
29/8/08,10.5,15.1,8.25,11.65,63.5,27.81,10389.11
29/8/08,11,15.9,8.9,12.3,63,27.25,10277.53
29/8/08,11.5,16.15,8.75,12.35,61.5,31.97,10154.34
29/8/08,12,16.4,8.6,12.4,60,28.77,10014.48
29/8/08,12.5,16.9,8.5,12.6,57.49999999,30.56,9924.24
29/8/08,13,17.4,8.4,12.8,55,25.53,9763.31
29/8/08,13.5,17.05,8.25,12.6,56,30.89,9639.51
29/8/08,14,16.7,8.1,12.4,57,34.4,9677.28
29/8/08,14.5,16.55,8.549999999,12.5,59.49999999,33.98,9640.66
29/8/08,15,16.4,9,12.6,62,29.12,9550.82
29/8/08,15.5,15.95,9.05,12.4,64.00000001,27.58,9450.05
29/8/08,16,15.5,9.1,12.2,66,31.38,9530.98
29/8/08,16.5,15.25,9.15,12.1,67,34.49,9687.1
29/8/08,17,15,9.2,12,68,29.35,9866.5
29/8/08,17.5,14.65,8.850000001,11.7,68,27.7,10162
29/8/08,18,14.3,8.5,11.4,68,36.47,10856.41
29/8/08,18.5,14.05,8.700000001,11.35,70.00000001,42.18,11304.06
29/8/08,19,13.8,8.9,11.3,72,42.28,11333.99
29/8/08,19.5,13.8,8.85,11.3,72,37.61,11110.32
29/8/08,20,13.8,8.8,11.3,72,35.95,10961.39
29/8/08,20.5,13.2,9.099999999,11.15,76.49999999,35.19,10878.89
29/8/08,21,12.6,9.4,11,81,26.48,10608.03
29/8/08,21.5,12,9.5,10.75,85.00000001,26.58,10353.14
29/8/08,22,11.4,9.6,10.5,89,23.66,10018.9
29/8/08,22.5,10.95,9.35,10.15,90,31.92,10136.1
29/8/08,23,10.5,9.1,9.8,91,29.31,9919.07
29/8/08,23.5,10.35,9.05,9.7,91.5,34.15,9788.74
30/8/08,0,10.2,9,9.6,92,29.07,9569.89
30/8/08,0.5,9.999999999,8.9,9.45,92.5,21.55,9322.85
30/8/08,1,9.8,8.8,9.3,93,22.53,9116.57
30/8/08,1.5,9.7,8.7,9.2,93,22.54,8963.31
30/8/08,2,9.6,8.6,9.1,93,20.87,8652.9
30/8/08,2.5,9.65,8.65,9.15,93,22.09,8200.43
30/8/08,3,9.7,8.7,9.2,93,19.26,7784.89
30/8/08,3.5,9.499999999,8.499999999,8.999999999,93,17.83,7501.46
30/8/08,4,9.3,8.3,8.8,93,16.32,7271.51
30/8/08,4.5,9.05,8.05,8.55,93,16.19,7157.7
30/8/08,5,8.8,7.8,8.3,93,16.42,7177.12
30/8/08,5.5,8.550000001,7.65,8.100000001,94,16.45,7226.45
30/8/08,6,8.3,7.5,7.9,95,17.56,7402.64
30/8/08,6.5,8.45,7.700000001,8.100000001,95,21.05,7771.65
30/8/08,7,8.6,7.9,8.3,95,22.1,8122.74
30/8/08,7.5,9.65,8.05,8.9,90,21.27,8618.18
30/8/08,8,10.7,8.2,9.5,85,25.1,9228.05
30/8/08,8.5,11.55,8.649999999,10.1,82.50000001,25.31,9646.13
30/8/08,9,12.4,9.1,10.7,80,34.11,9882.53
30/8/08,9.5,13.25,9.15,11.15,75.99999999,40.34,10025.83
30/8/08,10,14.1,9.2,11.6,72,35.52,9898.68
30/8/08,10.5,14.9,8.8,11.8,67,31.86,9737.2
30/8/08,11,15.7,8.4,12,62,25.64,9526.89
30/8/08,11.5,15.45,8.749999999,12.05,64.49999999,24,9308.95
30/8/08,12,15.2,9.1,12.1,67,23.23,9190.26
30/8/08,12.5,15.4,9.350000001,12.3,67,24.79,9148.57
30/8/08,13,15.6,9.6,12.5,67,23.03,9020.84
30/8/08,13.5,15.6,9.75,12.55,68,22.33,8949.2
30/8/08,14,15.6,9.9,12.6,69,21.86,8816.79
30/8/08,14.5,15.65,9.500000001,12.45,67.00000001,22.17,8838.87
30/8/08,15,15.7,9.1,12.3,65,21.92,8709.36
30/8/08,15.5,15.5,9.350000001,12.35,67.00000001,22.55,8805.02
30/8/08,16,15.3,9.6,12.4,69,24.02,8985.52
30/8/08,16.5,15.2,9.9,12.45,71,29.72,9229.71
30/8/08,17,15.1,10.2,12.5,73,35.22,9629.1
30/8/08,17.5,15.1,10.5,12.65,74,38.85,9982.68
30/8/08,18,15.1,10.8,12.8,75,43.2,10559.64
30/8/08,18.5,15.15,10.85,12.85,75,51.91,10788.67
30/8/08,19,15.2,10.9,12.9,75,39.72,10616.72
30/8/08,19.5,14.95,11.45,13.05,79.5,38.29,10370.45
30/8/08,20,14.7,12,13.2,84,29.26,10100.79
30/8/08,20.5,14.75,11.95,13.2,83.5,29.35,9910.79
30/8/08,21,14.8,11.9,13.2,83,25.63,9726.37
30/8/08,21.5,14.8,12,13.25,83.5,23.35,9455.59
30/8/08,22,14.8,12.1,13.3,84,23.32,9287.31
30/8/08,22.5,14.8,12.1,13.3,84,26.27,9241.24
30/8/08,23,14.8,12.1,13.3,84,23.18,9080.74
30/8/08,23.5,14.55,12.4,13.35,86.99999999,30.23,8991.3
31/8/08,0,14.3,12.7,13.4,90,24.59,8734.03
31/8/08,0.5,14.15,12.8,13.4,91.5,22.22,8517.21
31/8/08,1,14,12.9,13.4,93,21.95,8214.31
31/8/08,1.5,14.6,13.35,13.9,92,22.6,8030.19
31/8/08,2,15.2,13.8,14.4,91,20.87,7713.94
31/8/08,2.5,14.65,13.4,13.95,92,21.95,7374.42
31/8/08,3,14.1,13,13.5,93,20.85,7091.51
31/8/08,3.5,13.95,13,13.45,94,18,6866.76
31/8/08,4,13.8,13,13.4,95,17.67,6761.35
31/8/08,4.5,13.75,13,13.35,95.5,17.47,6723.06
31/8/08,5,13.7,13,13.3,96,17.81,6681.2
31/8/08,5.5,13.6,13,13.25,96.5,17.83,6722.59
31/8/08,6,13.5,13,13.2,97,18,6755.99
31/8/08,6.5,13.7,13.1,13.35,96.5,18.66,6947.86
31/8/08,7,13.9,13.2,13.5,96,19.48,7188.1
31/8/08,7.5,14.2,13.4,13.75,95,18.67,7487.81
31/8/08,8,14.5,13.6,14,94,21.73,7951.86
31/8/08,8.5,14.9,13.75,14.25,92.5,22.47,8398.11
31/8/08,9,15.3,13.9,14.5,91,24.02,8871.34
31/8/08,9.5,15.55,14.1,14.7,91,24.74,9158.45
31/8/08,10,15.8,14.3,14.9,91,27.9,9388.12
31/8/08,10.5,16.35,13.95,14.95,86,30.85,9433.67
31/8/08,11,16.9,13.6,15,81,30.52,9432.5
31/8/08,11.5,17.15,13.5,15.05,79.00000001,25.79,9367.05
31/8/08,12,17.4,13.4,15.1,77,24.91,9269.34
31/8/08,12.5,17.7,13.5,15.3,76,23.95,9185.23
31/8/08,13,18,13.6,15.5,75,22.43,9072.88
31/8/08,13.5,18.45,13.55,15.65,73,21.95,8890.89
31/8/08,14,18.9,13.5,15.8,71,22.8,8815.19
31/8/08,14.5,19,13.65,15.95,71,21.98,8737.01
31/8/08,15,19.1,13.8,16.1,71,21.98,8643.66
31/8/08,15.5,19.05,13.9,16.1,72,21.79,8673.65
31/8/08,16,19,14,16.1,73,22.92,8780.63
31/8/08,16.5,18.95,13.75,15.95,72,23.04,8888.02
31/8/08,17,18.9,13.5,15.8,71,25.83,9149.95
31/8/08,17.5,18.85,12.95,15.5,68.50000001,29.04,9496.48
31/8/08,18,18.8,12.4,15.2,66,48.29,10126.15
31/8/08,18.5,17.35,11.65,14.2,69.00000001,63.87,10430.02
31/8/08,19,15.9,10.9,13.2,72,60.11,10334.38
31/8/08,19.5,16.1,10.4,13.05,69,46.82,10181.32
31/8/08,20,16.3,9.9,12.9,66,41.04,9973.63
31/8/08,20.5,16.05,9.450000001,12.6,65,41.42,9868.53
31/8/08,21,15.8,9,12.3,64,37.91,9667.45
31/8/08,21.5,15.5,9,12.15,65,32.07,9309.53
31/8/08,22,15.2,9,12,66,28.04,9148.36
31/8/08,22.5,15,8.95,11.9,67,28.7,9042.71
31/8/08,23,14.8,8.9,11.8,68,26.88,8787.59
31/8/08,23.5,14.4,9.249999999,11.75,71.49999999,25.01,8513.45
1/9/08,0,14,9.6,11.7,75,23.93,8316.23
1/9/08,0.5,13.8,9.75,11.7,76.5,22.53,8170.8
1/9/08,1,13.6,9.9,11.7,78,22.07,7960.54
1/9/08,1.5,13.2,8.55,10.9,73.5,21.2,7819.64
1/9/08,2,12.8,7.2,10.1,69,21,7614.44
1/9/08,2.5,12.7,6.750000001,9.850000001,67.00000001,21.49,7347.56
1/9/08,3,12.6,6.3,9.6,65,21.09,7052.09
1/9/08,3.5,12.05,7.550000003,9.900000001,74.00000003,19.19,6960.96
1/9/08,4,11.5,8.8,10.2,83,16.77,6859.64
1/9/08,4.5,11.35,8.15,9.8,80.5,18.13,6902.81
1/9/08,5,11.2,7.5,9.4,78,21.74,7016.58
1/9/08,5.5,10.95,6.850000002,9.000000001,76.00000001,21.99,7361.05
1/9/08,6,10.7,6.2,8.6,74,24.35,7876.21
1/9/08,6.5,11.1,6.550000001,8.950000001,73.5,31.7,8749.58
1/9/08,7,11.5,6.9,9.3,73,43.16,9605.38
1/9/08,7.5,12.65,6.85,9.85,68,38.43,9882.05
1/9/08,8,13.8,6.8,10.4,63,45.48,10235.03
1/9/08,8.5,14.4,6.200000002,10.45,58.00000001,45.12,10214.2
1/9/08,9,15,5.6,10.5,53,43.31,10046.91
1/9/08,9.5,15.75,5.399999999,10.8,49.99999999,41.12,10048.39
1/9/08,10,16.5,5.2,11.1,47,39.98,9999.56
1/9/08,10.5,17.2,4.85,11.3,44,41.9,9944.89
1/9/08,11,17.9,4.5,11.5,41,41.47,9894.98
1/9/08,11.5,18.6,3.900000002,11.65,38.00000001,41.72,9705.11
1/9/08,12,19.3,3.3,11.8,35,44.24,9653.98
1/9/08,12.5,19.8,3.049999999,11.95,32.99999999,44.25,9571.66
1/9/08,13,20.3,2.8,12.1,31,42.76,9456.71
1/9/08,13.5,19.65,4.15,12.25,36,43.6,9463.77
1/9/08,14,19,5.5,12.4,41,41.45,9389.73
1/9/08,14.5,18.95,5.150000001,12.25,40,38.42,9326.92
1/9/08,15,18.9,4.8,12.1,39,35.44,9280.76
1/9/08,15.5,18.4,4.65,11.8,40,35.11,9217.32
1/9/08,16,17.9,4.5,11.5,41,35.31,9291.25
1/9/08,16.5,17.4,6.15,11.9,48,38.66,9381.48
1/9/08,17,16.9,7.8,12.3,55,37.67,9520.86
1/9/08,17.5,16.6,8.249999999,12.35,57.99999999,39.35,9772.14
1/9/08,18,16.3,8.7,12.4,61,49.83,10396.22
1/9/08,18.5,16.05,9.300000002,12.55,64.50000001,68.11,10910.37
1/9/08,19,15.8,9.9,12.7,68,77.92,10968.68
1/9/08,19.5,15.6,10.25,12.8,70.5,52.22,10757.01
1/9/08,20,15.4,10.6,12.9,73,45.05,10532.65
1/9/08,20.5,15.05,10.7,12.75,74.99999999,45.65,10426.82
1/9/08,21,14.7,10.8,12.6,77,43.62,10200.88
1/9/08,21.5,14.25,10.5,12.25,78,38.45,9939.88
1/9/08,22,13.8,10.2,11.9,79,32.32,9545.31
1/9/08,22.5,13.7,9.95,11.75,78,38.63,9568.44
1/9/08,23,13.6,9.7,11.6,77,36.08,9384.74
1/9/08,23.5,13.4,7.350000007,10.5,67.00000003,38.18,9270.23
2/9/08,0,13.2,5,9.4,57,36.08,9129.47
2/9/08,0.5,12.8,6.000000003,9.600000001,63.50000002,32.97,8974.11
2/9/08,1,12.4,7,9.8,70,27.34,8860.4
2/9/08,1.5,11.8,7.55,9.75,75.5,30.7,8724.81
2/9/08,2,11.2,8.1,9.7,81,25.88,8484.45
2/9/08,2.5,10.75,8.25,9.55,84.49999999,26.14,8114.58
2/9/08,3,10.3,8.4,9.4,88,22.5,7769.09
2/9/08,3.5,10.15,7.599999998,8.949999999,83.99999999,21.91,7474.11
2/9/08,4,10,6.8,8.5,80,21.4,7286.67
2/9/08,4.5,9.6,7.05,8.4,84,22.36,7273.51
2/9/08,5,9.2,7.3,8.3,88,22.33,7345.77
2/9/08,5.5,9.15,6.550000002,7.950000001,84.00000001,23.44,7700.06
2/9/08,6,9.1,5.8,7.6,80,30.02,8204.83
2/9/08,6.5,9.350000001,6.050000001,7.850000001,80,36.99,9071.54
2/9/08,7,9.6,6.3,8.1,80,59.97,9942.76
2/9/08,7.5,10.45,5.95,8.4,74,43.07,10239.46
2/9/08,8,11.3,5.6,8.7,68,51.3,10441.34
2/9/08,8.5,12.75,5.400000001,9.349999998,61.50000002,58.85,10432.89
2/9/08,9,14.2,5.2,10,55,42.9,10264.18
2/9/08,9.5,15.3,4.349999998,10.25,48.49999998,42.58,10212.63
2/9/08,10,16.4,3.5,10.5,42,43.88,10149.75
2/9/08,10.5,17.25,3.5,10.9,40,42.62,10002.2
2/9/08,11,18.1,3.5,11.3,38,42.46,9932.7
2/9/08,11.5,19.05,4.099999998,11.95,37.5,42.56,9808.05
2/9/08,12,20,4.7,12.6,37,42.03,9741.01
2/9/08,12.5,20,4.55,12.55,36.5,41.59,9666.15
2/9/08,13,20,4.4,12.5,36,41.13,9600.69
2/9/08,13.5,19.8,4.4,12.4,36.5,38.01,9539.14
2/9/08,14,19.6,4.4,12.3,37,38.57,9466.46
2/9/08,14.5,19.35,4.749999999,12.3,38.5,38.06,9473.65
2/9/08,15,19.1,5.1,12.3,40,35.53,9306.56
2/9/08,15.5,18,4.749999999,11.65,41.5,35.26,9248.03
2/9/08,16,16.9,4.4,11,43,36.34,9397.61
2/9/08,16.5,16.3,5.55,11.15,49,38.23,9454.12
2/9/08,17,15.7,6.7,11.3,55,41.01,9651.54
2/9/08,17.5,15.55,6.85,11.3,56,40.77,9953.25
2/9/08,18,15.4,7,11.3,57,49.63,10602.51
2/9/08,18.5,15.3,7.400000001,11.4,59.00000001,76.57,11091.6
2/9/08,19,15.2,7.8,11.5,61,85.49,11136.27
2/9/08,19.5,15.1,8.35,11.7,64,64.62,10979.38
2/9/08,20,15,8.9,11.9,67,48.34,10796.29
2/9/08,20.5,14.9,9,11.9,68,47.87,10688.14
2/9/08,21,14.8,9.1,11.9,69,43.4,10482.4
2/9/08,21.5,14.05,9.650000002,11.8,75.00000002,41.97,10214.13
2/9/08,22,13.3,10.2,11.7,81,39.01,9936.54
2/9/08,22.5,12.4,9.55,10.95,82.5,41.84,9891.15
2/9/08,23,11.5,8.9,10.2,84,37.09,9688.82
2/9/08,23.5,11.2,8.75,10,85,37.1,9522.65
3/9/08,0,10.9,8.6,9.8,86,33.29,9350.66
3/9/08,0.5,10.85,8.45,9.7,85.5,26.51,9148.85
3/9/08,1,10.8,8.3,9.6,85,28.17,8945.56
3/9/08,1.5,10.75,8.4,9.6,85.5,30.12,8828.53
3/9/08,2,10.7,8.5,9.6,86,26.1,8586.82
3/9/08,2.5,10.6,8.5,9.55,86.5,32.13,8216.05
3/9/08,3,10.5,8.5,9.5,87,21.9,7759.66
3/9/08,3.5,10.25,8.35,9.299999999,88,18.87,7457.52
3/9/08,4,10,8.2,9.1,89,19.37,7270.16
3/9/08,4.5,9.9,8.1,9,89,21.76,7256.56
3/9/08,5,9.8,8,8.9,89,22,7342.85
3/9/08,5.5,9.8,7.85,8.85,88,26.91,7653.81
3/9/08,6,9.8,7.7,8.8,87,31.02,8166.5
3/9/08,6.5,10.15,8.000000001,9.100000001,86.5,40.19,9047.09
3/9/08,7,10.5,8.3,9.4,86,76.18,9850.21
3/9/08,7.5,11.35,8.95,10.15,85,47.8,10174.39
3/9/08,8,12.2,9.6,10.9,84,76.38,10503.85
3/9/08,8.5,13.99999999,9.7,11.8,75.50000002,77.58,10510.8
3/9/08,9,15.8,9.8,12.7,67,60.5,10349.9
3/9/08,9.5,16.4,9.549999999,12.85,63.49999999,60.41,10318.78
3/9/08,10,17,9.3,13,60,51.14,10299
3/9/08,10.5,16.8,9.75,13.1,63,44.87,10252.58
3/9/08,11,16.6,10.2,13.2,66,44.63,10205.03
3/9/08,11.5,16.5,9.900000001,13.05,65,44.83,10106.93
3/9/08,12,16.4,9.6,12.9,64,51.96,10011.96
3/9/08,12.5,16.7,9.099999999,12.8,60.99999999,45.56,9923.01
3/9/08,13,17,8.6,12.7,58,62.12,9890.12
3/9/08,13.5,17.1,8.65,12.8,57.5,59.89,9847.99
3/9/08,14,17.2,8.7,12.9,57,51.11,9809.75
3/9/08,14.5,16.65,9.049999999,12.8,60.49999999,44.25,9736.46
3/9/08,15,16.1,9.4,12.7,64,43.6,9697.01
3/9/08,15.5,15.6,9.850000001,12.65,68.50000001,44.6,9791.76
3/9/08,16,15.1,10.3,12.6,73,45.43,9921.62
3/9/08,16.5,14.9,9.45,12.1,70,60.07,10111.6
3/9/08,17,14.7,8.6,11.6,67,48.24,10382.71
3/9/08,17.5,14.7,8.75,11.7,67.5,52.65,10763.2
3/9/08,18,14.7,8.9,11.8,68,94.87,11334.28
3/9/08,18.5,14.8,8.75,11.75,67,99.32,11706.23
3/9/08,19,14.9,8.6,11.7,66,97.55,11645.31
3/9/08,19.5,14.8,8.25,11.5,65,92.08,11408.11
3/9/08,20,14.7,7.9,11.3,64,78.33,11191.42
3/9/08,20.5,14.8,7.85,11.35,63,53.26,11016.38
3/9/08,21,14.9,7.8,11.4,62,54.6,10718.42
3/9/08,21.5,14.9,7.85,11.4,62.5,45.19,10425.97
3/9/08,22,14.9,7.9,11.4,63,39.65,9964.54
3/9/08,22.5,14.9,8.1,11.5,64,46.01,9999.91
3/9/08,23,14.9,8.3,11.6,65,39.24,9681.54
3/9/08,23.5,14.8,8.4,11.6,65.5,40.37,9464.11
4/9/08,0,14.7,8.5,11.6,66,33.09,9335.33
4/9/08,0.5,14.55,8.45,11.5,66.5,30.11,9173.82
4/9/08,1,14.4,8.4,11.4,67,27.26,8977.57
4/9/08,1.5,14.35,8.35,11.35,67,28.26,8832.65
4/9/08,2,14.3,8.3,11.3,67,24.96,8529.09
4/9/08,2.5,14.25,7.600000002,11,64.00000001,23,8197.8
4/9/08,3,14.2,6.9,10.7,61,22.16,7858.39
4/9/08,3.5,14.1,7.100000001,10.7,62.5,21.77,7545.94
4/9/08,4,14,7.3,10.7,64,21.69,7381.74
4/9/08,4.5,14,7.35,10.75,64,21.64,7312
4/9/08,5,14,7.4,10.8,64,22.58,7382.33
4/9/08,5.5,13.8,7.100000001,10.55,63.5,23.88,7724.34
4/9/08,6,13.6,6.8,10.3,63,24.65,8115.09
4/9/08,6.5,13.75,6.549999999,10.3,61.5,37.04,8930.05
4/9/08,7,13.9,6.3,10.3,60,41.41,9743.81
4/9/08,7.5,14.35,6.8,10.7,60.5,42.28,10088.73
4/9/08,8,14.8,7.3,11.1,61,69.74,10425.28
4/9/08,8.5,15.15,6.950000001,11.15,58.00000001,66.34,10436.76
4/9/08,9,15.5,6.6,11.2,55,52.35,10302.9
4/9/08,9.5,15.75,7.100000001,11.5,56,51.41,10303.35
4/9/08,10,16,7.6,11.8,57,48.11,10274.28
4/9/08,10.5,16,7.3,11.7,56,45.6,10238.41
4/9/08,11,16,7,11.6,55,44.94,10211.48
4/9/08,11.5,16.35,7.449999999,11.95,55.5,54.8,10077.95
4/9/08,12,16.7,7.9,12.3,56,63.51,9983.07
4/9/08,12.5,16.75,7.9,12.3,56,54.77,9964.77
4/9/08,13,16.8,7.9,12.3,56,44.99,9902.7
4/9/08,13.5,16.6,7.85,12.2,56.5,47.1,9892.08
4/9/08,14,16.4,7.8,12.1,57,43.66,9864.41
4/9/08,14.5,16.1,8.349999998,12.2,60.49999999,43.16,9807.59
4/9/08,15,15.8,8.9,12.3,64,41.12,9727.45
4/9/08,15.5,15.8,8.499999999,12.1,61.99999999,40.21,9820.07
4/9/08,16,15.8,8.1,11.9,60,43.19,9995.01
4/9/08,16.5,15.4,7.95,11.65,61,43.72,10211.64
4/9/08,17,15,7.8,11.4,62,47.34,10539.68
4/9/08,17.5,14.8,8.149999999,11.45,64.49999999,48.92,10926.23
4/9/08,18,14.6,8.5,11.5,67,73.85,11506.79
4/9/08,18.5,14.35,8.65,11.45,68.5,91.95,11805.69
4/9/08,19,14.1,8.8,11.4,70,93.8,11760.02
4/9/08,19.5,14.05,8.95,11.45,71,87.27,11554.88
4/9/08,20,14,9.1,11.5,72,57.59,11282.13
4/9/08,20.5,13.85,9.699999998,11.7,75.99999999,56.53,11132.21
4/9/08,21,13.7,10.3,11.9,80,45.2,10891.79
4/9/08,21.5,13.65,10.35,11.9,80.5,41.72,10506.07
4/9/08,22,13.6,10.4,11.9,81,33.5,10076.2
4/9/08,22.5,13.55,10.6,12,82.5,42.82,10046.43
4/9/08,23,13.5,10.8,12.1,84,35.77,9720.67
4/9/08,23.5,13.55,10.65,12.05,83,42.11,9559.29
5/9/08,0,13.6,10.5,12,82,33.3,9343.18
5/9/08,0.5,14.15,9.249999997,11.7,72.99999997,24.77,9128.68
5/9/08,1,14.7,8,11.4,64,25.28,8963.44
5/9/08,1.5,14.6,8.05,11.35,64.5,26.82,8779.16
5/9/08,2,14.5,8.1,11.3,65,24.27,8565.13
5/9/08,2.5,14.4,8.399999999,11.4,66.99999999,23.58,8122.9
5/9/08,3,14.3,8.7,11.5,69,21.89,7799.71
5/9/08,3.5,14.3,8.55,11.45,68.5,21.43,7501.52
5/9/08,4,14.3,8.4,11.4,68,21.56,7294.66
5/9/08,4.5,14.5,8.45,11.5,67,21.93,7228.87
5/9/08,5,14.7,8.5,11.6,66,21.93,7295.35
5/9/08,5.5,14.6,9.699999997,12.1,72.49999998,22.78,7613.24
5/9/08,6,14.5,10.9,12.6,79,27.33,8061.62
5/9/08,6.5,14.75,10.9,12.7,77.5,33.51,8850.91
5/9/08,7,15,10.9,12.8,76,38.72,9619.48
5/9/08,7.5,15.15,11.2,13.05,77,39.12,10007.31
5/9/08,8,15.3,11.5,13.3,78,42.21,10398.29
5/9/08,8.5,15.45,11.4,13.3,77,50.45,10588.4
5/9/08,9,15.6,11.3,13.3,76,42.72,10458.56
5/9/08,9.5,15.4,11.7,13.4,79.00000001,44.32,10590.33
5/9/08,10,15.2,12.1,13.5,82,41.01,10562.78
5/9/08,10.5,14.85,12.5,13.55,86,40.88,10576.06
5/9/08,11,14.5,12.9,13.6,90,41.34,10550.75
5/9/08,11.5,14.6,12.9,13.65,89.5,43.57,10455.2
5/9/08,12,14.7,12.9,13.7,89,46.01,10445.4
5/9/08,12.5,14.55,12.65,13.5,88.5,45.93,10435.34
5/9/08,13,14.4,12.4,13.3,88,46.03,10378.76
5/9/08,13.5,14.25,11.85,12.95,85.5,44.48,10443.16
5/9/08,14,14.1,11.3,12.6,83,42.94,10374
5/9/08,14.5,14.15,11.75,12.85,85.49999999,40.4,10329.55
5/9/08,15,14.2,12.2,13.1,88,37.07,10292.34
5/9/08,15.5,14,12.3,13.05,89.5,36.84,10274.51
5/9/08,16,13.8,12.4,13,91,38.99,10401.16
5/9/08,16.5,13.65,12.35,12.95,91.5,42.77,10738.94
5/9/08,17,13.5,12.3,12.9,92,45.23,11070.18
5/9/08,17.5,13.55,12.2,12.85,91.5,49.1,11266.06
5/9/08,18,13.6,12.1,12.8,91,91.82,11656.1
5/9/08,18.5,13.6,12.2,12.85,91.5,69.58,11796.2
5/9/08,19,13.6,12.3,12.9,92,63.48,11677.11
5/9/08,19.5,12.8,11.1,11.9,89.5,47.82,11375.35
5/9/08,20,12,9.9,10.9,87,45.06,11207.92
5/9/08,20.5,11.9,9.550000001,10.7,85.5,61.78,11064.04
5/9/08,21,11.8,9.2,10.5,84,46.32,10813.35
5/9/08,21.5,12,9.850000002,10.9,86.50000001,45.47,10551.29
5/9/08,22,12.2,10.5,11.3,89,37.86,10177.13
5/9/08,22.5,12.25,10.55,11.35,89,48.66,10248.79
5/9/08,23,12.3,10.6,11.4,89,41.21,9999.59
5/9/08,23.5,12.35,10.85,11.55,90.5,47.12,9793.46
6/9/08,0,12.4,11.1,11.7,92,37.03,9619.19
6/9/08,0.5,12.45,11.15,11.75,92,33.23,9352.46
6/9/08,1,12.5,11.2,11.8,92,32.77,9176.06
6/9/08,1.5,12.4,11.1,11.7,92,31.66,8935.23
6/9/08,2,12.3,11,11.6,92,27.38,8672.76
6/9/08,2.5,12.3,11,11.6,92,24.22,8228.76
6/9/08,3,12.3,11,11.6,92,21.36,7851.38
6/9/08,3.5,12.25,11.15,11.65,93,21.92,7515.41
6/9/08,4,12.2,11.3,11.7,94,21.5,7285.68
6/9/08,4.5,12.2,11.3,11.7,94,21.58,7232.07
6/9/08,5,12.2,11.3,11.7,94,20.87,7194.23
6/9/08,5.5,12.3,11.2,11.7,93,21.98,7295.59
6/9/08,6,12.4,11.1,11.7,92,22.49,7392.69
6/9/08,6.5,12.5,11.3,11.85,92.5,22.01,7708.29
6/9/08,7,12.6,11.5,12,93,22.94,8109.53
6/9/08,7.5,12.85,11.85,12.3,93.5,24.32,8527.34
6/9/08,8,13.1,12.2,12.6,94,29.61,9114.14
